@relation dataset_feat_h-weka.filters.unsupervised.attribute.Remove-R11

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute label {clean,defective}

@data
8,8,7,214,32,8,222,4140,474,54,defective
14,14,11,2341,236,14,102,3974,478,107,defective
1,1,12,390,41,1,55,3953,485,26,clean
1,1,13,51,51,1,122,370,1,51,defective
1,1,1,375,375,1,164,0,1,0,clean
1,1,1,1101,2202,2,164,0,1,0,clean
1,1,1,279,279,1,164,0,1,0,clean
2,2,1,32,26,2,164,0,0,9,clean
2,2,1,32,26,2,164,0,0,9,clean
2,2,2,1,2,2,164,23,3,2,clean
2,2,2,1,2,2,164,23,3,2,clean
14,14,8,12,52,14,164,85,3,11,clean
7,7,13,23,37,10,222,193,41,9,clean
2,2,14,469,115,2,102,213,20,24,clean
1,1,15,5,6,1,55,1,0,1,clean
1,1,16,1755,84,1,122,1,0,39,clean
1,1,17,16,10,1,15,64,0,8,clean
1,1,1,80,36,2,164,2,0,10,clean
1,1,2,31,38,2,222,3,0,3,clean
2,2,4,76,76,2,102,3,0,38,clean
4,4,4,32,4,5,164,12,1,8,clean
1,1,1,1101,1101,1,164,0,0,0,clean
3,3,2,12157,1576,3,164,568,76,882,defective
1,1,3,24747,412,1,102,635,158,339,defective
3,3,2,12157,1576,3,164,568,76,882,defective
1,1,3,328,329,1,222,281,41,1,clean
2,2,4,24747,579,2,102,723,166,227,defective
1,1,1,471,942,2,164,0,174,0,clean
1,1,1,1754,1754,1,164,0,174,0,clean
2,2,2,7172,70,2,164,221,41,131,defective
3,3,4,506,46,6,222,208,39,63,defective
4,4,3,102,1225,6,164,263,80,9,defective
1,1,1,844,844,1,164,0,80,0,clean
1,1,1,417,1261,2,164,0,80,0,clean
1,1,1,844,929,2,164,0,80,0,clean
1,1,1,27323,396,1,164,116,0,89,clean
13,13,3,96,5138,26,164,564,130,139,defective
2,2,2,267,16,2,164,66,0,12,clean
4,4,4,114,37,8,164,268,38,171,defective
4,4,2,98,1694,9,164,1065,362,2,clean
1,1,1,30,17,1,164,1,0,2,clean
1,1,2,1755,84,1,122,1,0,39,clean
4,4,2,30,30,4,164,1,0,6,clean
1,1,3,5,6,1,55,1,0,1,clean
1,1,4,1755,84,1,122,1,0,39,clean
22,22,5,409,4913,37,164,422,112,90,defective
4,4,8,160,520,7,222,360,84,18,defective
5,5,4,8650,1531,5,164,599,77,524,defective
1,1,5,328,329,1,222,281,41,1,clean
3,3,2,18,492,4,164,572,32,2,clean
3,3,4,185,1326,3,222,697,35,0,clean
1,1,1,36,20,1,164,558,108,2,clean
3,3,2,25,4491,10,164,57,5,27,clean
1,1,1,27323,396,1,164,116,0,89,clean
1,1,1,1754,6575,4,164,0,0,0,clean
1,1,1,1869,1869,1,164,0,0,0,clean
2,2,1,51,905,4,164,74,0,104,defective
1,1,1,27,27,1,164,256,80,0,clean
14,14,6,64,275,14,164,218,24,20,defective
8,8,14,507,96,10,222,263,30,89,defective
5,5,17,58,86,5,102,256,12,19,clean
8,8,18,768,669,8,122,396,36,47,defective
1,1,1,1408,1408,1,164,0,58,0,clean
2,2,1,1439324,2508,2,164,1534,200,614,clean
2,2,3,4466,12402,5,222,0,0,2,clean
2,2,4,1677,164,2,102,3937,480,41,clean
1,1,1,50,15,1,164,129,0,5,clean
2,2,3,6,5,2,222,110,0,2,clean
1,1,4,47,47,1,102,105,0,0,clean
3,3,1,3,13,3,164,71,0,3,clean
2,2,2,130,130,2,164,253,36,33,clean
7,7,7,50,36,7,222,89,12,10,defective
2,2,8,265,111,2,102,152,26,4,clean
2,2,1,9,21,2,164,72,0,4,clean
1,1,1,1869,1869,1,164,0,0,0,clean
1,1,1,673,1874,3,164,0,0,0,clean
1,1,1,1408,1408,1,164,0,0,0,clean
2,2,2,333,118,2,164,486,14,25,clean
2,2,3,18,569,2,222,233,14,1,clean
1,1,1,10,10,1,164,17,3,10,clean
8,8,6,1639,74,8,164,826,100,86,defective
4,4,10,718,1392,6,222,222,40,203,clean
1,1,1,1869,1869,1,164,0,31,0,clean
2,2,2,2102,390,2,164,665,84,8,clean
7,7,3,15,14,11,164,542,102,103,clean
1,1,1,9,6,1,164,15,0,3,clean
1,1,2,4,4,1,222,14,0,2,clean
2,2,2,3400,118,2,164,4089,455,68,clean
10,10,8,368,32,13,222,2548,438,34,defective
12,12,12,2341,72,12,102,3980,478,118,defective
1,1,13,390,41,1,55,3953,485,26,clean
1,1,1,561,4924,6,164,0,485,0,clean
3,3,2,13,7,3,164,0,0,8,clean
1,1,3,37,87,2,222,29,0,21,clean
1,1,4,41,41,1,102,134,0,41,clean
2,2,1,32,26,2,164,0,0,9,clean
1,1,2,37,87,2,222,29,0,21,clean
1,1,1,530,530,1,164,0,0,0,clean
23,23,4,247,1303,36,164,396,76,129,defective
8,8,10,55,2880,12,222,406,61,311,defective
21,21,13,1183,985,24,102,712,97,15,defective
34,34,14,112,1398,49,122,452,63,18,defective
8,8,15,1,259,8,15,748,105,27,clean
1,1,1,1200,1200,1,164,0,65,0,clean
1,1,1,1408,1408,1,164,0,65,0,clean
1,1,1,462,43,1,164,34,0,22,clean
1,1,1,462,43,1,164,34,0,22,clean
1,1,1,35,12,1,164,373,0,5,clean
1,1,1,50,15,1,164,129,0,5,clean
1,1,2,18,11,1,222,112,0,9,clean
2,2,4,127,47,2,102,106,0,4,clean
3,3,2,18,21,4,164,260,0,2,clean
2,2,1,98,34,2,164,261,0,9,clean
1,1,1,462,43,1,164,34,0,22,clean
1,1,1,462,43,1,164,34,0,22,clean
1,1,2,1,1,1,222,33,0,0,clean
1,1,3,4,4,1,102,29,0,4,clean
1,1,1,6,7,1,164,2,0,6,clean
1,1,2,37,37,1,222,0,0,0,clean
2,2,2,128,52,4,164,741,4,21,clean
1,1,3,1122,2276,2,102,660,17,561,clean
1,1,1,50,15,1,164,129,0,5,clean
2,2,2,141,6,2,164,274,66,33,clean
2,2,4,10,6,3,222,125,28,8,clean
2,2,1,160,371,2,164,198,45,184,clean
1,1,1,14,9,1,164,287,0,7,clean
1,1,2,1,2,1,222,297,0,1,clean
1,1,1,14,9,1,164,287,0,7,clean
2,2,3,1,2,2,222,297,0,1,clean
1,1,1,370,370,1,164,0,0,0,clean
2,2,2,65,130,2,164,130,18,33,clean
6,6,6,60,80,6,222,264,46,17,clean
6,6,9,29,3,6,102,184,33,15,clean
1,1,1,50,15,1,164,129,0,5,clean
3,3,2,9,36,3,222,110,0,6,clean
6,6,6,232,254,6,102,52,0,29,defective
1,1,7,48,16,1,55,110,0,12,defective
1,1,1,47957,438,1,164,3851,751,221,clean
17,17,9,317002,612,20,222,2652,488,505,defective
15,15,12,94232,7992,15,102,3284,482,587,defective
2,2,14,439602,1039,2,55,3316,486,683,defective
1,1,15,2946944,3480,1,122,3094,482,1456,defective
2,2,2,3400,118,2,164,4089,455,68,clean
10,10,8,368,32,13,222,2548,438,34,defective
12,12,12,2341,72,12,102,3980,478,118,defective
1,1,13,390,41,1,55,3953,485,26,clean
1,1,1,1439324,2400,1,164,2995,401,1174,clean
1,1,2,3605,11912,3,222,0,401,0,clean
1,1,1,1439324,2400,1,164,2995,401,1174,clean
1,1,2,3605,11912,3,222,0,401,0,clean
1,1,1,47957,438,1,164,3851,751,221,clean
17,17,9,317002,612,18,222,2947,489,561,defective
15,15,12,94232,7992,15,102,3284,482,587,defective
2,2,14,439602,1039,2,55,3316,486,683,defective
3,3,15,2946944,9596,3,122,3165,483,1505,defective
2,2,2,3400,118,2,164,4089,455,68,clean
10,10,8,368,32,13,222,2548,438,34,defective
14,14,12,2341,236,14,102,3974,478,107,defective
1,1,13,390,41,1,55,3953,485,26,clean
2,2,1,1439324,2898,3,164,2032,269,485,clean
2,2,3,4466,12402,5,222,0,0,2,clean
1,1,4,2891,108,1,122,3548,481,59,clean
3,3,2,1396453,2328,4,164,2546,316,653,defective
2,2,4,4466,12402,5,222,0,0,2,clean
1,1,5,2891,108,1,122,3548,481,59,clean
5,5,3,676848,1383,5,164,3334,494,966,defective
28,28,12,312084,612,29,222,3090,490,603,defective
19,19,15,185286,11032,19,102,3284,482,562,defective
2,2,17,439602,1039,2,55,3316,486,683,defective
2,2,18,108570,1318,2,3,3284,483,330,defective
3,3,19,2946944,10447,6,122,1646,241,823,defective
1,1,1,1208862,2277,1,164,3342,500,843,defective
4,4,5,8565,2473,8,222,1492,449,201,defective
1,1,6,70,3499,2,122,2451,281,735,defective
1,1,1,1208862,2277,1,164,3342,500,843,defective
3,3,4,110396,2473,6,222,1120,502,267,defective
5,5,3,676848,1383,5,164,3334,494,966,defective
8,8,8,593589,2473,9,222,2592,492,795,defective
1,1,9,716352,1693,1,102,3284,482,861,defective
3,3,10,2946944,9596,3,122,3165,483,1505,defective
1,1,1,1439324,2400,1,164,2995,401,1174,clean
2,2,3,4466,12402,5,222,0,0,2,clean
2,2,4,1677,164,2,102,3937,480,41,clean
5,5,3,676848,1383,5,164,3334,494,966,defective
8,8,8,593589,2473,9,222,2592,492,795,defective
1,1,9,2946944,3480,1,122,3094,482,1456,defective
5,5,3,676848,1427,10,164,1731,247,494,defective
8,8,8,593589,2517,18,222,1346,192,406,defective
3,3,9,2946944,10447,6,122,1646,241,823,defective
1,1,1,844,844,1,164,0,0,0,clean
3,3,3,584,40,4,164,228,40,40,defective
5,5,6,275,46,8,222,241,43,48,defective
2,2,7,6390,276,2,102,230,45,66,defective
5,5,3,25444,5754,13,164,535,86,451,defective
1,1,1,1408,1408,1,164,0,62,0,clean
1,1,1,187,187,1,164,0,62,0,clean
1,1,1,844,844,1,164,0,62,0,clean
1,1,1,844,844,1,164,0,62,0,clean
1,1,1,187,1031,2,164,0,62,0,clean
5,5,2,6,1,5,164,531,105,229,defective
4,4,3,13,4,4,164,831,139,8,clean
1,1,1,7,7,1,164,339,50,0,clean
1,1,1,7,7,1,164,339,50,0,clean
4,4,3,50,9,7,164,169,7,14,defective
6,6,5,117,1929,7,222,270,8,143,clean
4,4,3,444,273,4,164,759,166,26,clean
7,7,9,65,25,8,222,820,156,130,clean
2,2,11,2,2,2,102,414,123,1,clean
7,7,13,575,132,7,55,470,123,37,defective
5,5,15,67,3,6,122,833,115,21,defective
2,2,2,4,4,2,164,24,8,2,clean
2,2,4,6,7,2,222,26,9,3,defective
1,1,5,3,4,1,102,32,10,3,clean
4,4,8,25,14,4,55,95,21,30,clean
1,1,1,4,4,1,164,76,0,0,clean
2,2,1,4,22,2,164,39,0,5,clean
2,2,3,168,194,2,55,91,17,26,clean
2,2,2,177,30,2,164,1,0,12,clean
1,1,3,12,8,1,102,1,0,6,clean
2,2,2,222,43,2,164,118,29,37,clean
3,3,3,513,20,3,164,628,124,33,clean
7,7,6,172,372,8,222,801,132,63,defective
2,2,7,12416,332,2,102,2526,399,106,defective
1,1,8,5,5,1,55,63,0,5,clean
1,1,9,2030,93,1,122,1598,274,58,clean
1,1,1,8100,180,1,164,272,62,90,clean
1,1,2,311,415,2,222,205,32,155,clean
11,11,5,42,39,14,55,278,48,14,defective
7,7,4,76,2,8,164,183,39,26,defective
4,4,5,8131,892,8,222,200,39,35,defective
3,3,8,57,76,3,102,23,0,25,clean
1,1,9,99,99,1,55,42,10,99,clean
3,3,10,3,16,3,122,549,107,3,clean
6,6,4,23,4,6,164,1,0,6,clean
1,1,1,6724,164,1,164,494,0,82,clean
5,5,4,85185,29804,5,222,21963,1911,11916,defective
2,2,5,1147041,16554,2,102,22034,1806,3856,defective
1,1,6,4,4,1,55,202,0,2,clean
1,1,7,702,57,1,122,172,0,39,defective
8,8,5,22,32,8,164,300,75,13,clean
3,3,8,63,12,3,222,312,70,25,clean
1,1,9,16,8,1,102,312,67,4,clean
1,1,1,65,18,1,164,36,6,13,defective
2,2,3,60,31,2,222,35,5,8,clean
1,1,4,56,15,1,122,35,5,8,clean
3,3,1,80,49,7,164,192,33,3,clean
7,7,5,357,66,8,222,300,95,20,clean
8,8,10,63,397,9,102,91,40,25,defective
11,11,13,2,187,14,55,394,68,12,defective
3,3,14,36,27,3,122,453,78,4,clean
1,1,15,81,18,1,15,19,0,9,clean
1,1,1,65,18,1,164,36,6,13,defective
3,3,4,12,31,3,222,35,5,5,clean
1,1,5,56,15,1,122,35,5,8,clean
3,3,2,297592,3554,8,164,436,97,366,defective
7,7,4,43,34,8,164,199,0,5,defective
12,12,7,4688,359,12,222,297,0,39,defective
3,3,9,1,1,3,102,284,0,1,clean
3,3,11,8,51,3,122,124,0,15,defective
5,5,3,44,42,5,164,334,11,2,clean
1,1,4,3,3,1,222,303,11,0,clean
1,1,1,2497,2497,1,164,0,11,0,clean
1,1,1,187,187,1,164,0,11,0,clean
1,1,1,844,844,1,164,0,11,0,clean
3,3,1,36,391,7,164,198,35,25,defective
3,3,3,36778,1578,3,222,217,38,353,defective
1,1,4,784,296,2,102,251,45,85,defective
3,3,1,36,391,7,164,198,35,25,defective
3,3,3,36778,1578,3,222,217,38,353,defective
1,1,4,784,296,2,102,251,45,85,defective
3,3,1,36,391,7,164,198,35,25,defective
3,3,3,36778,1578,3,222,217,38,353,defective
1,1,4,784,296,2,102,251,45,85,defective
3,3,1,36,391,7,164,198,35,25,defective
3,3,3,36778,1578,3,222,217,38,353,defective
1,1,4,784,296,2,102,251,45,85,defective
2,2,2,605,605,2,164,0,61,0,clean
10,10,6,335,31,12,164,189,46,39,defective
6,6,9,546,1578,7,222,234,17,131,defective
14,14,8,86,31,18,164,233,52,35,defective
7,7,13,400,1578,9,222,299,36,138,defective
12,12,8,104,31,16,164,224,45,51,defective
9,9,12,166,1578,12,222,329,47,86,defective
1,1,1,6,6,1,164,460,103,0,clean
5,5,2,3,4,6,164,458,64,2,clean
3,3,5,120,38,4,222,216,0,8,clean
1,1,6,80,24,1,102,285,0,4,clean
19,19,6,347164,6705,19,164,3334,506,744,defective
34,34,17,302101,612,35,222,3131,490,614,defective
20,20,20,185286,13303,20,102,3285,482,591,defective
3,3,22,439602,3816,3,55,3305,485,910,defective
2,2,23,108570,1318,2,3,3284,483,330,defective
4,4,24,2946944,10252,4,122,3200,484,1210,defective
1,1,1,63,63,1,164,0,484,0,clean
3,3,2,4,2,3,164,1143,227,5,clean
1,1,3,2224,2224,1,222,0,222,0,clean
3,3,1,46,445,7,164,204,36,33,defective
2,2,2,150375,1578,2,222,155,31,401,defective
1,1,3,784,296,2,102,251,45,85,defective
3,3,1,46,445,7,164,204,36,33,defective
2,2,2,150375,1578,2,222,155,31,401,defective
1,1,3,784,296,2,102,251,45,85,defective
3,3,1,46,445,7,164,204,36,33,defective
2,2,2,150375,1578,2,222,155,31,401,defective
1,1,3,784,296,2,102,251,45,85,defective
3,3,1,46,445,7,164,204,36,33,defective
2,2,2,150375,1578,2,222,155,31,401,defective
1,1,3,784,296,2,102,251,45,85,defective
3,3,1,46,445,7,164,204,36,33,defective
2,2,2,150375,1578,2,222,155,31,401,defective
1,1,3,784,296,2,102,251,45,85,defective
3,3,1,46,445,7,164,204,36,33,defective
2,2,2,150375,1578,2,222,155,31,401,defective
1,1,3,784,296,2,102,251,45,85,defective
1,1,1,504,45,1,164,478,130,21,clean
1,1,2,1,2,1,15,576,110,1,clean
3,3,3,198,280,3,164,532,62,60,clean
3,3,6,30,124,3,102,522,54,12,defective
1,1,7,4288,166,1,122,575,62,134,clean
2,2,1,3,1320,3,164,70,23,1,clean
23,23,10,58,1721,23,164,210,28,164,defective
19,19,21,322,32,22,222,277,53,33,defective
13,13,26,91,102,13,102,277,46,50,defective
3,3,28,16,87,5,55,552,92,16,defective
2,2,2,7172,70,2,164,222,43,131,defective
3,3,4,424,48,5,222,181,43,16,defective
1,1,1,1439324,2400,1,164,2995,401,1174,clean
2,2,3,4466,12402,5,222,0,0,2,clean
2,2,1,1439324,2898,3,164,2032,269,485,clean
2,2,3,4466,12402,5,222,0,0,2,clean
1,1,1,1439324,2400,1,164,2995,401,1174,clean
1,1,2,3605,11912,3,222,0,401,0,clean
5,5,3,676848,1383,5,164,3334,494,966,defective
8,8,8,593589,2473,9,222,2592,492,795,defective
1,1,9,2946944,3480,1,122,3094,482,1456,defective
5,5,3,676848,1383,5,164,3334,494,966,defective
8,8,8,593589,2473,9,222,2592,492,795,defective
4,4,10,792034,6154,4,102,3302,484,1105,defective
2,2,12,439602,1039,2,55,3316,486,683,defective
3,3,13,2946944,10164,5,122,1950,290,960,defective
6,6,2,62,8,6,222,376,51,13,defective
2,2,4,16,18,2,102,361,53,7,clean
2,2,2,2121,2224,2,222,220,63,23,clean
3,3,4,120,48,4,55,1175,184,11,defective
1,1,5,42,13,1,122,331,48,7,clean
2,2,6,40,179,2,15,1172,185,44,clean
4,4,3,87,115,5,222,58,27,20,defective
8,8,6,26,3,10,102,195,39,19,defective
1,1,7,16,8,1,122,315,49,4,clean
1,1,1,2682,9062,2,222,0,49,0,clean
2,2,1,43,392,3,222,41,16,10,clean
3,3,2,25,8,3,222,12,2,20,clean
5,5,2,230,20255,12,222,119,14,27,defective
29,29,10,26,309,39,102,170,28,22,defective
18,18,15,50,525,24,55,228,35,17,defective
2,2,17,1,1,2,122,550,107,2,clean
2,2,1,1075,116,2,222,374,63,30,clean
3,3,1,4,20,3,222,205,33,4,clean
4,4,3,196,11,5,102,402,83,267,defective
1,1,4,20,9,1,122,642,112,5,clean
1,1,1,7584,509,3,222,337,39,71,defective
2,2,2,96,23,2,55,599,0,5,clean
2,2,1,1920,366,2,222,565,121,30,clean
2,2,1,20,26,2,222,272,43,9,clean
2,2,1,40,195,2,222,165,33,5,clean
2,2,1,5330,341,2,222,570,121,65,clean
17,17,6,130,4222,30,222,633,93,192,defective
12,12,10,1630,854,12,102,922,153,35,defective
4,4,12,25,117,5,55,979,154,13,defective
4,4,13,672,449,8,122,887,138,20,clean
2,2,1,342,371,3,222,289,60,51,defective
15,15,5,34,4,15,222,223,51,52,defective
1,1,6,72,17,1,102,321,74,8,clean
5,5,8,1,5,5,122,316,55,2,defective
2,2,2,494,2536,6,222,148,117,265,defective
1,1,1,45,14,1,222,118,0,9,clean
1,1,1,159,56,1,222,22,4,53,clean
1,1,2,1,2,1,102,22,4,1,clean
1,1,3,4,4,1,55,24,4,4,clean
1,1,1,17,18,1,222,1,0,17,clean
1,1,2,1755,84,1,122,1,0,39,clean
3,3,2,1,4,3,222,1,0,1,clean
1,1,3,1755,84,1,122,1,0,39,clean
1,1,1,17,18,1,222,1,0,17,clean
1,1,2,1755,84,1,122,1,0,39,clean
3,3,2,1,4,3,222,1,0,1,clean
1,1,3,1755,84,1,122,1,0,39,clean
1,1,1,17,18,1,222,1,0,17,clean
2,2,2,1755,101,2,122,1,0,26,defective
1,1,3,1,2,1,15,1,0,1,clean
1,1,1,2224,2224,1,222,0,0,0,clean
2,2,1,2688,208,2,222,30,6,48,clean
1,1,2,1122,73,1,102,18,3,22,clean
1,1,1,301,301,1,222,0,3,0,clean
3,3,3,146,4,4,222,301,71,32,defective
2,2,5,14,3,2,102,321,73,4,clean
1,1,1,24,24,1,222,0,73,0,clean
3,3,3,113,444,3,222,209,40,148,clean
1,1,4,1050,71,1,55,85,3,50,clean
1,1,1,17,18,1,222,1,0,17,clean
1,1,2,1755,84,1,122,1,0,39,clean
1,1,1,17,18,1,222,1,0,17,clean
1,1,2,1755,84,1,122,1,0,39,clean
1,1,1,17,18,1,222,1,0,17,clean
1,1,2,1755,84,1,122,1,0,39,clean
1,1,1,17,18,1,222,1,0,17,clean
1,1,2,1755,84,1,122,1,0,39,clean
2,2,2,1993,15187,8,222,0,0,1,clean
3,3,3,5,5,3,222,14,0,2,clean
1,1,1,4,4,1,222,333,47,2,clean
1,1,1,3605,11912,3,222,0,47,0,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
1,1,1,2682,9062,2,222,0,0,0,clean
3,3,2,2946944,9596,3,122,3165,483,1505,defective
1,1,1,7584,175,1,222,465,0,79,defective
1,1,1,107,107,1,222,0,0,0,clean
2,2,2,213,44,2,222,283,0,13,clean
1,1,3,80,24,1,102,285,0,4,clean
1,1,1,301,50,1,222,59,0,43,clean
1,1,1,344,388,2,222,1487,237,96,clean
3,3,3,113,302,3,102,2490,395,54,defective
4,4,2,2,8,4,222,40,7,0,clean
1,1,3,4,4,1,102,40,7,4,clean
2,2,1,1,4,2,222,14,0,1,clean
1,1,2,41,48,2,102,72,0,20,clean
1,1,1,1339,1339,1,222,0,0,0,clean
3,3,1,43,451,4,222,65,8,22,clean
1,1,2,383,383,1,102,0,34,0,clean
2,2,1,43,392,3,222,41,11,10,clean
3,3,1,43,451,4,222,65,8,22,clean
1,1,2,383,383,1,102,0,34,0,clean
3,3,1,43,451,4,222,65,17,22,clean
1,1,2,383,383,1,102,0,34,0,clean
3,3,1,43,451,4,222,65,17,22,clean
1,1,2,383,383,1,102,0,34,0,clean
3,3,1,24,522,7,222,37,24,12,clean
1,1,2,383,383,1,102,0,34,0,clean
1,1,1,1562,1562,1,222,0,34,0,clean
1,1,1,1562,1562,1,222,0,34,0,clean
1,1,1,36,36,1,222,0,34,0,clean
1,1,2,10,10,1,102,92,0,10,clean
1,1,1,7584,342,2,222,369,29,73,defective
1,1,1,7584,342,2,222,369,29,73,defective
1,1,1,7584,342,2,222,369,29,73,defective
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,2902,6872,3,222,0,0,3,clean
1,1,1,3605,11912,3,222,0,0,0,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
1,1,1,3605,11912,3,222,0,0,0,clean
2,2,2,2902,6872,3,222,0,0,3,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12402,5,222,0,0,2,clean
2,2,2,4466,12703,7,222,0,0,1,clean
2,2,3,6,18,3,102,8,0,4,clean
1,1,1,3605,11912,3,222,0,0,0,clean
1,1,1,2682,9062,2,222,0,0,0,clean
4,4,3,792034,6154,4,102,3302,484,1105,defective
2,2,5,439602,1039,2,55,3316,486,683,defective
1,1,6,2946944,3480,1,122,3094,482,1456,defective
1,1,1,2682,9062,2,222,0,482,0,clean
1,1,1,2682,9062,2,222,0,482,0,clean
4,4,3,792034,6154,4,102,3302,484,1105,defective
2,2,5,439602,1039,2,55,3316,486,683,defective
3,3,6,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
3,3,2,2946944,19192,6,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,2,2946944,3480,1,122,3094,482,1456,defective
1,1,1,2682,9062,2,222,0,482,0,clean
4,4,3,792034,6154,4,102,3302,484,1105,defective
2,2,5,439602,1039,2,55,3316,486,683,defective
3,3,6,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,2682,9062,2,222,0,484,0,clean
4,4,3,792034,6154,4,102,3302,484,1105,defective
2,2,5,439602,1039,2,55,3316,486,683,defective
3,3,6,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
3,3,2,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,3605,11912,3,222,0,484,0,clean
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,3,3,1,222,817,129,3,clean
1,1,1,2224,2224,1,222,0,129,0,clean
3,3,1,85428,728,3,222,1086,174,141,defective
8,8,1,3,971,11,222,573,109,38,defective
1,1,1,38,38,1,222,0,55,0,clean
2,2,1,4,8,2,222,112,30,2,clean
2,2,2,1440,800,3,102,137,44,134,defective
2,2,3,4,14,2,122,374,76,3,defective
1,1,1,36,36,1,222,0,76,0,clean
1,1,1,57,95,2,222,0,76,0,clean
1,1,1,22,31,2,222,57,53,4,clean
2,2,2,383,416,2,102,31,15,0,clean
6,6,2,1,20,8,222,69,3,1,clean
1,1,3,3,4,1,102,102,0,3,clean
2,2,2,1368,1368,2,222,0,0,0,clean
2,2,2,2,4,2,222,85,6,2,clean
1,1,3,4,4,1,55,108,16,2,clean
1,1,1,2,2,1,222,105,16,0,clean
2,2,1,3,7,2,222,29,5,3,clean
1,1,1,1562,1562,1,222,0,5,0,clean
3,3,1,186,8607,5,222,1805,148,1715,defective
1,1,2,1353,510,3,122,2553,209,100,clean
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
1,1,1,59,59,1,222,139,34,59,clean
1,1,2,1440,629,2,102,81,40,120,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
2,2,1,150375,1578,2,222,155,31,401,defective
1,1,1,404,404,1,222,0,31,0,clean
1,1,1,60,32,2,222,9,0,6,clean
1,1,2,18,18,1,102,5,0,0,clean
1,1,1,5,5,1,222,2645,408,5,clean
2,2,2,1646,490,2,222,0,0,5,clean
2,2,2,1646,490,2,222,0,0,5,clean
1,1,1,3605,11912,3,222,0,0,0,clean
1,1,1,1111,4197,3,222,0,0,0,clean
1,1,1,2682,9062,2,222,0,0,0,clean
1,1,2,716352,1693,1,102,3284,482,861,defective
3,3,3,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
3,3,2,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,2,716352,1693,1,102,3284,482,861,defective
3,3,3,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
3,3,2,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,2682,9062,2,222,0,484,0,clean
3,3,2,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
3,3,2,2946944,9596,3,122,3165,483,1505,defective
1,1,1,2682,9062,2,222,0,484,0,clean
1,1,1,27,12,1,102,249,59,9,clean
2,2,2,130,130,2,102,5,29,65,clean
1,1,1,192,52,1,102,221,43,48,clean
1,1,2,2,3,1,55,337,70,2,clean
4,4,2,792034,12308,8,102,3302,484,1105,defective
2,2,4,439602,2078,4,55,3316,486,683,defective
3,3,5,2946944,19192,6,122,3165,483,1505,defective
1,1,1,75,215,3,102,0,484,0,clean
2,2,1,3,26,3,102,11,0,4,clean
1,1,2,2,2,1,15,29,0,2,clean
2,2,2,2,7,2,102,175,0,3,clean
2,2,2,4,7,2,102,382,54,4,clean
2,2,1,12416,291,2,102,2495,394,97,defective
1,1,1,9,9,1,102,1199,190,9,clean
1,1,2,16320,332,1,122,867,121,272,defective
1,1,1,33,223,2,102,183,30,81,defective
1,1,1,33,223,2,102,183,30,81,defective
1,1,1,33,223,2,102,183,30,81,defective
