@relation dataset_file

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {clean,defective}

@data
1,1,3,1,1,1,1700,36,0,0,1,clean
1,1,4,6,5,1,1355,35,0,2,3,clean
3,3,1,1,4,3,1700,37,0,0,0,clean
1,1,2,49,14,1,1355,38,0,7,7,clean
6,6,1,26,139,6,1520,86,0,18,4,clean
1,1,2,3,3,1,1700,88,0,0,3,clean
2,2,2,2,5,2,2188,98,0,2,1,clean
2,2,4,9,5,2,1454,102,0,5,2,clean
2,2,6,6,6,2,1700,103,0,2,2,clean
1,1,1,2,2,1,1700,11,0,0,2,clean
1,1,1,1,1,1,1692,45,0,1,0,clean
1,1,2,2,2,1,1700,43,0,0,2,clean
6,6,2,2,20,6,2188,19,0,2,1,clean
1,1,3,2,3,1,1700,22,0,2,1,clean
1,1,1,2,2,1,2188,38,0,0,2,clean
2,2,3,2,1,2,1520,36,0,0,2,clean
3,3,6,1,1,3,1700,37,0,1,0,clean
2,2,8,8,21,2,1355,39,0,9,2,clean
2,2,1,5,9,2,1454,22,0,2,2,clean
1,1,1,1,1,1,1520,20,0,1,0,clean
1,1,2,2,2,1,1700,18,0,0,2,clean
1,1,1,165,38,1,1700,35,0,33,5,clean
1,1,1,1,1,1,1700,7,0,1,0,clean
1,1,2,3,3,1,1355,9,0,3,0,clean
3,3,2,8,4,4,1692,63,0,6,2,clean
3,3,3,3,12,3,1454,60,0,1,2,clean
1,1,4,4,4,1,1520,61,0,2,2,clean
4,4,2,5,2,4,2188,102,0,2,1,clean
1,1,3,1,1,1,1454,105,0,1,0,clean
3,3,6,7,3,3,1520,108,0,5,4,clean
8,8,10,7,40,8,1700,120,0,5,2,clean
2,2,11,12,14,2,1355,126,0,4,3,clean
4,4,1,4,54,4,1454,56,0,8,5,clean
1,1,2,30,11,1,1520,59,0,5,6,clean
2,2,3,1,2,2,1700,58,0,0,0,clean
1,1,1,1,2,1,2188,47,0,1,1,clean
1,1,2,1,1,1,1692,48,0,1,0,clean
1,1,3,7,7,1,1700,51,0,7,0,defective
2,2,4,1,2,2,1355,52,0,1,0,clean
1,1,1,57,57,1,2188,11,0,57,0,clean
2,2,2,1,1,2,2188,51,0,1,0,clean
6,6,5,1,5,6,1692,53,0,1,0,clean
1,1,6,4,4,1,1520,54,0,2,2,clean
2,2,7,4,5,2,1700,54,0,1,1,clean
1,1,8,6,6,1,1355,60,0,6,0,clean
1,1,1,64,16,1,2188,26,0,8,8,clean
5,5,3,32,47,5,1692,28,0,10,7,clean
1,1,4,4,4,1,1700,32,0,2,2,clean
3,3,2,2,7,3,1692,51,0,2,0,clean
1,1,3,13,14,1,1355,58,0,13,1,clean
2,2,1,225,48,2,2188,150,0,16,8,clean
1,1,2,1,1,1,1355,151,0,1,0,clean
1,1,1,9,6,1,2188,54,0,3,3,clean
3,3,2,4,9,3,1692,56,0,2,1,clean
2,2,4,1,1,2,1700,54,0,0,1,clean
2,2,6,1,2,2,1355,56,0,1,0,clean
3,3,2,1,2,3,1700,4,0,12,0,clean
1,1,1,1,1,1,1692,30,0,1,0,clean
4,4,4,2,7,4,1700,28,0,1,1,defective
1,1,1,2,3,1,1692,58,0,2,1,clean
1,1,2,122,63,1,1520,103,0,61,2,clean
2,2,4,1,3,2,1700,103,0,1,1,clean
3,3,5,9,20,3,1355,105,0,5,1,clean
2,2,1,171,175,2,1520,73,0,86,1,clean
1,1,2,1,1,1,1700,72,0,0,1,clean
1,1,3,8,8,1,1355,78,0,8,0,clean
5,5,3,6,3,5,2188,219,0,3,2,clean
3,3,6,1,4,3,1692,225,0,2,0,clean
3,3,7,2,63,3,1520,239,0,18,2,clean
7,7,10,3,10,7,1700,261,0,2,2,clean
7,7,13,30,102,7,1355,283,0,10,6,clean
3,3,2,2,5,3,2188,168,0,1,1,clean
1,1,3,1,2,1,1520,169,0,1,1,clean
4,4,5,1,16,4,1700,171,0,4,0,clean
1,1,6,6,6,1,1355,177,0,6,0,clean
1,1,1,1,1,1,1454,35,0,1,0,clean
2,2,2,1,3,2,1700,34,0,0,1,clean
1,1,1,2,3,1,2188,62,0,2,1,clean
2,2,3,3,2,2,1700,60,0,1,2,clean
1,1,4,6,7,1,1355,65,0,6,1,clean
2,2,2,20,4,2,2188,49,0,6,6,clean
2,2,3,1,7,2,1520,50,0,3,0,clean
1,1,4,2,2,1,1700,52,0,2,0,clean
5,5,4,1,2,5,2188,351,7,1,0,clean
6,6,8,2,6,6,1692,353,7,1,0,clean
3,3,10,29,1,3,1520,355,7,18,5,clean
4,4,12,3,4,4,1700,350,7,1,2,clean
3,3,14,3,2,3,1355,352,7,4,0,clean
1,1,1,158,316,2,1520,76,0,158,0,clean
1,1,1,120,43,1,1454,23,0,40,3,clean
1,1,2,7,7,1,1520,27,0,7,0,clean
5,5,2,1,3,5,2188,142,0,1,1,clean
2,2,3,21,12,2,1692,146,0,4,1,clean
3,3,5,1,1,3,1520,148,0,1,0,clean
9,9,7,2,31,9,1700,163,0,5,1,clean
2,2,9,1,1,2,1355,185,0,1,0,clean
1,1,1,168,26,1,1700,51,0,14,12,clean
1,1,1,81,36,2,1700,9,0,9,9,clean
1,1,1,1,2,1,1700,27,0,1,1,clean
6,6,2,1,16,6,2188,105,0,5,2,clean
3,3,4,4,2,3,1692,127,0,8,0,clean
1,1,5,4,4,1,1454,130,0,4,0,clean
4,4,6,1,15,4,1520,128,0,1,2,clean
7,7,8,1,13,7,1700,126,0,0,1,clean
2,2,10,15,4,2,1355,129,0,6,4,clean
3,3,2,18,39,3,2188,251,2,11,2,clean
1,1,3,1,2,1,1692,251,2,1,1,clean
1,1,4,1,2,1,1454,251,2,1,1,clean
17,17,6,5,72,17,1520,274,2,3,1,clean
3,3,9,3,8,3,1700,281,2,3,1,clean
2,2,11,1,1,2,1355,283,2,1,0,clean
13,13,2,3,21,13,2188,150,0,1,0,clean
1,1,3,1,2,1,1692,155,0,1,1,clean
1,1,4,12,7,1,1454,156,0,4,3,clean
6,6,6,3,16,6,1700,158,0,2,1,clean
5,5,8,2,43,5,1355,166,0,5,3,clean
1,1,1,1,2,1,2188,154,0,1,1,clean
1,1,2,1,1,1,1520,153,0,0,1,clean
1,1,3,1,2,1,1700,153,0,1,1,clean
1,1,1,1,2,1,2188,22,0,1,1,clean
1,1,1,3,3,1,1692,28,0,3,0,clean
2,2,3,3,15,2,1700,31,0,7,0,defective
1,1,4,1,2,1,1355,35,0,1,1,clean
1,1,1,1,1,1,1700,37,0,0,1,clean
3,3,1,2,4,3,2188,64,0,0,0,clean
3,3,4,1,3,3,1692,65,0,1,0,clean
2,2,6,1,2,2,1454,68,0,1,0,clean
1,1,7,1,1,1,1520,69,0,1,0,clean
5,5,10,18,4,5,1700,77,0,6,2,clean
1,1,11,1,2,1,1355,85,0,1,1,clean
1,1,1,7,7,1,1692,143,0,7,0,clean
3,3,4,1,1,3,1520,145,0,1,0,clean
4,4,5,1,7,4,1700,148,0,1,0,clean
4,4,2,1,31,4,2188,200,0,5,4,clean
1,1,3,1,2,1,1692,201,0,1,1,clean
5,5,6,1,2,5,1454,209,0,4,0,defective
5,5,8,2,22,5,1520,219,0,3,1,clean
5,5,11,4,11,5,1700,225,0,2,1,clean
1,1,1,20,9,1,2188,39,0,5,4,clean
2,2,2,9,51,2,1692,31,0,1,24,clean
1,1,3,1,1,1,1700,27,0,0,1,clean
2,2,2,2,2,2,2188,57,0,1,1,clean
1,1,3,3,4,1,1454,56,0,1,3,clean
1,1,4,1,2,1,1520,56,0,1,1,clean
3,3,6,60,2,3,1700,55,0,15,16,clean
5,5,8,5,55,9,1355,55,0,4,2,clean
1,1,1,1,2,1,2188,76,0,1,1,clean
2,2,3,2,2,2,1700,73,0,0,2,clean
2,2,4,6,8,2,1355,74,0,3,1,clean
1,1,1,9,6,1,2188,83,0,3,3,clean
1,1,2,1,1,1,1692,84,0,1,0,clean
1,1,3,1,2,1,1520,84,0,1,1,clean
2,2,4,1,3,2,1700,83,0,0,1,clean
2,2,2,1,3,2,2188,75,0,2,0,clean
1,1,3,1,1,1,1520,78,0,1,0,clean
3,3,4,3,70,3,1700,79,0,11,11,clean
1,1,5,1,1,1,1355,79,0,1,0,clean
2,2,1,3,6,2,2188,158,0,2,0,clean
1,1,2,2,3,1,1692,160,0,2,1,clean
2,2,3,80,21,2,1454,161,0,6,4,clean
4,4,5,2,15,4,1700,169,0,4,0,clean
1,1,6,1,2,1,1355,174,0,1,1,clean
1,1,1,1,1,1,1700,9,0,0,1,clean
4,4,2,31,7,4,1692,26,0,5,5,clean
3,3,2,17,18,3,1700,16,0,4,3,clean
3,3,3,5,13,3,1700,41,0,3,2,clean
3,3,3,9,13,3,1700,12,0,5,3,clean
2,2,1,812,66,2,2188,342,75,18,15,defective
1,1,2,9,9,1,1700,351,77,9,0,clean
1,1,3,12,12,1,1355,360,79,12,0,clean
2,2,1,1,6,2,2188,78,0,2,0,defective
1,1,2,2,2,1,1355,80,0,2,0,clean
4,4,1,12,39,4,2188,472,97,3,6,clean
2,2,2,2,11,2,1454,474,98,3,2,clean
2,2,4,2,4,2,1355,475,98,1,1,clean
1,1,1,3,3,1,2188,95,11,0,3,clean
2,2,1,11,98,2,2188,88,24,37,11,defective
3,3,3,6,22,3,1355,114,32,9,0,clean
2,2,1,5,27,2,2188,33,0,12,1,clean
1,1,2,1,2,1,1520,36,0,1,1,clean
3,3,4,3,8,3,1355,38,0,4,0,clean
1,1,1,1,2,1,2188,194,43,1,1,clean
1,1,1,1,2,1,1520,365,57,1,1,clean
1,1,1,1,2,1,1355,39,2,1,1,clean
1,1,1,1,2,1,1700,353,114,1,1,clean
1,1,1,1,2,1,1355,70,11,1,1,clean
3,3,2,58,127,3,2188,475,107,14,31,clean
2,2,4,3,4,2,1692,466,105,3,0,clean
1,1,5,1,2,1,1454,467,105,1,1,clean
1,1,6,3,3,1,1520,468,105,3,0,clean
1,1,7,1,2,1,1700,468,105,1,1,clean
2,2,9,4,6,2,1355,471,105,3,1,clean
1,1,1,119,24,1,2188,78,10,7,17,clean
12,12,3,3,458,12,2188,2022,408,6,32,clean
1,1,4,1,2,1,1692,1874,381,1,1,clean
2,2,5,1,4,2,1454,1874,381,1,1,clean
4,4,7,19,559,6,1520,1841,380,25,69,clean
8,8,10,39,134,8,1700,1753,364,8,12,clean
10,10,15,3,4,10,1355,1747,362,4,2,clean
1,1,1,1,2,1,1355,17,0,1,1,clean
1,1,1,1,2,1,2188,124,36,1,1,clean
1,1,2,1,2,1,1520,124,36,1,1,clean
2,2,4,1,2,2,1355,124,36,1,1,clean
1,1,1,41,41,1,1355,25,1,41,0,clean
1,1,1,4,4,1,1692,648,249,2,2,clean
1,1,2,4,4,1,1454,648,249,2,2,clean
2,2,3,2,9,2,1520,648,249,2,2,clean
3,3,4,6,19,3,1700,647,249,3,3,clean
2,2,2,3,3,2,2188,437,80,3,1,clean
2,2,4,4,4,2,1692,439,80,5,0,clean
1,1,5,6,5,1,1454,442,81,3,2,clean
3,3,8,3,9,3,1520,437,80,1,3,clean
1,1,9,1,2,1,1700,434,80,1,1,clean
9,9,13,19,19,11,1355,428,78,4,4,clean
1,1,1,1,0,1,1692,0,0,0,0,clean
1,1,1,1,0,1,1692,0,0,0,0,clean
2,2,2,176,34,2,1520,70,17,12,5,clean
2,2,3,44,25,2,1700,81,22,11,1,clean
1,1,4,4,4,1,1355,81,22,2,2,clean
1,1,1,1,0,1,1692,0,0,0,0,clean
2,2,2,105,28,2,1520,107,36,11,3,clean
2,2,4,1,1,2,1355,107,36,1,0,clean
1,1,1,16,8,1,1520,91,13,4,4,clean
1,1,2,1,2,1,1355,91,13,1,1,clean
1,1,1,2,3,1,2188,114,0,2,1,clean
1,1,2,1,2,1,1355,114,0,1,1,clean
3,3,1,1,9,3,1692,538,82,0,2,clean
1,1,1,1,0,1,1692,0,0,0,0,clean
2,2,2,36,18,2,2188,138,30,6,6,clean
1,1,3,1,1,1,1454,139,30,1,0,clean
6,6,2,22,2,6,1355,373,109,94,12,clean
2,2,1,38,40,2,2188,220,35,19,0,clean
4,4,3,4,25,4,1692,220,34,7,4,clean
1,1,4,30,31,1,1520,251,37,30,1,clean
5,5,2,8,22,5,1692,53,7,18,3,clean
1,1,1,117,117,1,1700,94,23,117,0,clean
1,1,1,64,16,1,1700,98,26,8,8,clean
2,2,1,4,6,2,2188,85,19,1,1,clean
1,1,2,1,2,1,1692,85,22,1,1,clean
1,1,3,286,37,1,1700,98,26,26,11,clean
1,1,1,4,4,1,1692,97,34,2,2,clean
1,1,2,1,2,1,1700,97,34,1,1,clean
1,1,1,1,2,1,2188,334,96,1,1,clean
2,2,2,1,1,2,1692,167,48,0,0,clean
1,1,3,7,8,1,1520,340,96,7,1,clean
1,1,4,1,2,1,1700,340,96,1,1,clean
1,1,1,1,2,1,1454,1149,288,1,1,clean
1,1,1,1,2,1,1355,159,8,1,1,clean
1,1,1,4,4,1,1355,443,90,2,2,clean
1,1,1,1,2,1,1692,85,14,1,1,clean
4,4,1,138,40,4,2188,140,26,8,1,clean
1,1,1,1,2,1,2188,33,1,1,1,clean
2,2,1,1920,161,2,2188,244,44,40,40,clean
2,2,2,1,6,2,1454,246,45,2,1,clean
1,1,1,2,2,1,2188,65,6,2,0,clean
1,1,1,1,0,1,1692,0,0,0,0,clean
1,1,1,1,2,1,1454,565,111,1,1,clean
1,1,2,36,12,1,1520,565,111,6,6,clean
1,1,3,44,24,1,1700,578,113,22,2,clean
2,2,5,6,13,2,1355,578,113,4,3,clean
1,1,1,729,54,1,2188,67,3,27,27,defective
1,1,2,1,2,1,1454,67,3,1,1,defective
1,1,3,1,2,1,1520,67,3,1,1,defective
2,2,5,23,140,2,1700,33,1,1,71,clean
2,2,2,1,2,2,1520,4,0,1,1,defective
1,1,3,28,28,1,1700,0,0,0,28,clean
1,1,1,9,6,1,1692,4,0,3,3,clean
1,1,1,4,4,1,1692,4,0,4,0,clean
1,1,1,4,4,1,1692,4,0,4,0,clean
1,1,1,1,1,1,1692,42,5,1,0,clean
1,1,1,25,10,1,2188,199,37,5,5,clean
1,1,1,1464,85,1,1692,1156,0,61,24,clean
5,5,3,52,53,5,1454,1157,0,8,8,clean
1,1,4,115,28,1,1700,1176,0,23,5,clean
2,2,2,47,16,2,2188,406,60,7,6,clean
1,1,3,6,6,1,1692,409,60,6,0,clean
3,3,4,2,7,3,1454,410,60,1,0,clean
4,4,8,21,2,4,1520,436,60,17,4,clean
4,4,11,42,14,4,1700,462,61,10,7,clean
3,3,13,30,141,3,1355,514,71,35,12,clean
2,2,1,84,72,2,2188,753,221,25,11,clean
2,2,3,291,25,2,1692,767,224,22,15,clean
2,2,4,9,18,2,1454,784,225,7,1,clean
5,5,7,3,52,5,1520,788,226,7,5,clean
3,3,8,121,40,3,1700,794,225,6,6,clean
1,1,9,36,12,1,1355,794,231,6,6,clean
1,1,1,62,62,1,1454,53,0,62,0,clean
3,3,3,2,3,3,1355,56,0,4,1,clean
2,2,1,11727,1687,2,2188,88577,0,836,7,defective
1,1,2,214,215,1,1692,88973,0,214,1,defective
2,2,4,487,21,2,1454,89398,0,447,13,defective
5,5,5,1992,12506,5,1520,90549,0,1342,1158,clean
3,3,7,21575,1183,3,1355,91647,0,671,211,clean
1,1,1,5,5,1,2188,50,0,5,0,clean
1,1,2,1,1,1,1454,51,0,1,0,clean
1,1,3,1,1,1,1355,52,0,1,0,clean
1,1,1,65,130,2,1454,29,6,65,0,defective
3,3,3,9,2,4,1520,21,4,4,20,clean
12,12,4,6,2,12,2188,472,120,19,4,clean
9,9,9,41,20,9,1692,539,140,10,7,clean
1,1,10,3,3,1,1454,548,142,3,0,clean
9,9,13,3,2,9,1520,600,149,27,17,clean
4,4,14,13,41,4,1700,630,155,7,2,clean
2,2,15,20,17,2,1355,644,156,7,1,clean
9,9,3,126,29,9,2188,396,120,11,6,clean
3,3,5,5,2,3,1692,403,123,2,1,clean
3,3,8,3,2,3,1454,405,124,2,1,clean
2,2,10,5,2,2,1520,411,124,6,2,clean
2,2,12,17,2,2,1700,420,126,13,6,clean
4,4,14,3,1,4,1355,471,136,28,2,clean
1,1,1,1,2,1,1520,45,9,1,1,clean
1,1,2,1,2,1,1700,45,9,1,1,clean
3,3,2,8,39,3,2188,398,76,12,1,clean
5,5,6,4,4,5,1692,406,79,4,1,clean
4,4,7,104,53,4,1454,421,82,8,5,clean
5,5,9,2,2,5,1520,428,83,6,3,clean
3,3,11,37,31,3,1700,433,83,6,6,clean
3,3,13,3,17,4,1355,441,84,4,0,clean
7,7,3,70,14,7,2188,680,162,42,11,clean
5,5,5,59,30,5,1692,755,178,9,2,clean
5,5,7,6,37,5,1454,770,184,6,1,clean
6,6,11,8,2,6,1520,779,187,6,5,clean
7,7,13,288,57,7,1700,788,190,11,8,clean
8,8,15,3,72,8,1355,819,194,8,1,clean
2,2,2,1,3,2,2188,62,0,2,0,clean
2,2,3,1,3,2,1692,64,0,1,0,clean
1,1,4,1,1,1,1454,65,0,1,0,clean
4,4,7,1,2,4,1520,65,0,1,1,clean
2,2,8,1,3,2,1700,67,0,1,0,clean
5,5,5,3,1,5,2188,894,222,4,0,clean
8,8,9,7,102,8,1692,925,229,12,6,clean
3,3,11,2,4,3,1454,940,234,3,1,clean
2,2,13,2,2,2,1520,943,234,2,0,clean
6,6,14,4,295,6,1700,962,236,28,20,clean
5,5,16,5,55,5,1355,1019,241,9,2,clean
5,5,3,8,5,5,2188,373,92,4,3,clean
4,4,6,2,8,4,1692,374,92,1,1,clean
2,2,8,3,12,2,1454,379,94,6,1,clean
9,9,10,2,6,9,1520,392,97,5,1,clean
4,4,12,2,4,4,1700,424,107,10,0,clean
1,1,13,22,13,1,1355,441,111,11,2,clean
1,1,1,35,12,1,2188,109,3,7,5,clean
4,4,3,1,2,4,1520,110,3,2,1,clean
3,3,5,3,5,3,1700,112,3,2,1,clean
2,2,6,20,30,2,1355,127,3,12,2,clean
1,1,1,116,116,1,1355,84,13,116,0,clean
1,1,1,31,31,1,1355,7,0,31,0,clean
5,5,3,11,6,5,2188,427,107,13,1,clean
2,2,5,1,2,2,1520,434,109,1,1,clean
2,2,6,1,10,2,1700,434,109,2,2,clean
2,2,8,9,26,2,1355,442,113,11,2,clean
1,1,1,5,6,1,1700,116,30,5,1,clean
1,1,2,30,11,1,1355,118,30,6,5,clean
1,1,1,457,457,1,1692,0,0,0,457,clean
2,2,1,384,41,2,1692,89,1,12,8,clean
1,1,2,1,2,1,1520,89,1,1,1,clean
8,8,2,9,47,10,2188,642,147,6,4,clean
6,6,4,2,60,6,1692,654,149,7,3,clean
4,4,7,5,3,4,1454,664,148,3,2,clean
5,5,8,11,97,6,1520,673,148,11,4,clean
7,7,11,1,5,7,1700,693,155,3,2,clean
1,1,12,2,2,1,1355,694,156,0,2,clean
3,3,1,20,83,3,1355,40,0,25,2,clean
1,1,1,1,1,1,1454,16,0,1,0,clean
4,4,3,8,21,4,2188,899,287,4,2,clean
10,10,8,26,46,10,1692,814,261,7,5,clean
6,6,11,4,13,6,1454,908,295,2,1,clean
3,3,13,1,2,3,1520,606,198,3,3,clean
6,6,17,1,6,6,1700,914,298,2,0,clean
4,4,18,1,18,4,1355,920,300,3,0,clean
5,5,2,1,27,5,2188,632,169,3,2,clean
4,4,3,34,31,4,1692,645,170,5,2,clean
1,1,4,28,11,1,1454,648,171,7,4,clean
2,2,6,1,3,2,1700,648,170,1,1,clean
3,3,7,5,14,3,1355,651,171,3,1,clean
1,1,1,1,2,1,2188,79,3,1,1,clean
11,11,2,3,554,11,2188,425,58,31,19,clean
27,27,3,1,851,27,1692,569,69,20,10,clean
1,1,4,1,2,1,1454,664,79,1,1,clean
4,4,6,248,514,4,1520,735,92,74,54,clean
4,4,8,1,2,4,1700,739,93,1,0,clean
3,3,1,1,6,3,2188,31,0,1,0,clean
7,7,2,49,33,7,1692,38,0,2,1,clean
2,2,3,19,21,2,1520,56,1,10,0,clean
1,1,1,2,3,1,2188,31,3,2,1,clean
4,4,2,14,54,4,1692,38,3,6,6,clean
2,2,4,5,29,2,1700,39,4,14,1,clean
1,1,1,101,101,1,2188,0,0,0,101,clean
2,2,1,1,112,3,2188,5,0,0,37,clean
1,1,1,2,3,1,2188,132,24,2,1,clean
5,5,2,408,408,5,1700,122,24,20,60,clean
5,5,1,9,268,7,1700,32,0,6,31,clean
1,1,1,9,6,1,1454,333,36,3,3,clean
3,3,1,5,27,3,1520,129,16,3,5,clean
2,2,3,6,37,2,1355,155,16,18,1,clean
1,1,1,4,4,1,2188,56,0,2,2,clean
2,2,2,728,110,3,1692,57,0,19,17,clean
1,1,3,6,6,1,1700,63,0,6,0,clean
1,1,4,6,6,1,1355,67,0,6,0,clean
1,1,1,1,2,1,1454,142,25,1,1,clean
3,3,2,11,125,3,1355,60,14,41,0,clean
1,1,1,145,145,1,1520,83,10,145,0,clean
4,4,2,1,2,4,2188,568,120,1,1,clean
1,1,3,324,36,1,1692,568,120,18,18,clean
1,1,4,4,4,1,1520,568,120,4,0,clean
3,3,6,9,19,3,1700,582,125,11,2,clean
1,1,7,1,2,1,1355,592,127,1,1,clean
2,2,1,1,3,2,1692,361,61,1,0,clean
2,2,3,2,2,2,1454,361,61,1,1,clean
1,1,4,16,8,1,1700,361,61,4,4,clean
1,1,1,2,2,1,1692,82,0,2,0,clean
1,1,2,4,4,1,1700,82,0,2,2,clean
1,1,1,7,14,2,1520,35,0,7,0,clean
1,1,2,3,3,1,1700,36,0,3,0,clean
1,1,1,1,1,1,2188,209,56,0,1,clean
1,1,2,21,10,1,1692,207,55,3,7,clean
2,2,3,1,5,2,1454,208,55,1,1,clean
3,3,5,5,63,4,1520,219,58,16,0,clean
1,1,6,40,13,1,1700,223,59,8,5,clean
1,1,1,16,8,1,2188,335,32,4,4,clean
1,1,2,12,8,1,1520,337,32,6,2,clean
1,1,3,1,2,1,1355,337,32,1,1,clean
4,4,2,14,106,4,1700,49,3,31,0,clean
1,1,3,4,4,1,1355,57,4,2,2,defective
1,1,1,36,12,1,2188,130,40,6,6,clean
2,2,2,2,6,2,1454,131,40,2,1,clean
1,1,3,1,2,1,1520,131,40,1,1,clean
2,2,5,9,8,3,1700,147,45,10,0,clean
1,1,1,12,8,1,1454,28,0,6,2,clean
2,2,3,2,3,2,1700,28,0,1,1,clean
1,1,4,240,720,3,1355,0,0,0,240,clean
1,1,1,1,1,1,1692,29,2,1,0,clean
1,1,2,1,1,1,1454,28,2,0,1,clean
2,2,1,6,23,2,1692,644,170,8,3,clean
2,2,3,29,35,2,1520,632,165,5,14,clean
1,1,1,3,3,1,2188,1,0,0,3,clean
1,1,1,4,4,1,2188,216,45,2,2,clean
1,1,2,35,12,1,1454,218,45,7,5,clean
1,1,3,1,2,1,1520,218,45,1,1,clean
1,1,1,41,41,1,1520,3,0,41,0,clean
1,1,2,8,8,1,1700,6,0,8,0,clean
1,1,1,15,15,1,1692,69,13,15,0,clean
1,1,2,110,57,1,1520,22,5,2,55,clean
1,1,3,104,21,1,1355,22,5,8,13,clean
5,5,1,1,12,5,1692,5,0,1,1,clean
2,2,2,96,26,2,1454,6,0,7,5,clean
1,1,3,1254,71,1,1520,3,0,38,33,clean
1,1,1,98,98,1,1520,41,0,98,0,clean
1,1,2,9,9,1,1355,41,0,9,0,clean
1,1,1,4,4,1,2188,1,0,4,0,clean
2,2,2,345,56,2,1692,1,0,16,12,clean
3,3,3,10,17,3,1454,1,0,5,0,clean
1,1,4,16,8,1,1520,1,0,4,4,clean
1,1,1,1,1,1,1700,9,0,0,1,clean
1,1,1,8,6,1,1454,13,0,4,2,clean
1,1,2,1,2,1,1520,13,0,1,1,clean
2,2,2,2,1,2,1692,32,0,4,0,clean
1,1,3,1,1,1,1454,34,0,1,0,clean
1,1,4,1,1,1,1700,33,0,0,1,clean
1,1,1,1,2,1,2188,0,0,1,1,clean
3,3,2,13,35,3,2188,0,0,13,0,clean
1,1,3,12,12,1,1700,4,1,12,0,clean
1,1,4,1,2,1,1355,4,1,1,1,clean
3,3,1,74,472,4,1454,0,0,116,1,clean
1,1,2,4,4,1,1520,0,0,2,2,clean
1,1,3,299,299,1,1700,0,0,299,0,clean
2,2,2,44,9,2,1692,45,7,52,2,clean
2,2,2,15,4,2,1692,3,0,30,1,clean
1,1,3,4,4,1,1520,3,0,2,2,clean
1,1,1,2,2,1,2188,162,31,2,0,clean
2,2,3,35,10,2,1692,162,31,28,2,clean
1,1,4,16,8,1,1700,162,31,4,4,clean
1,1,5,1,2,1,1355,162,31,1,1,clean
2,2,1,660,78,2,1692,13,0,5,33,clean
2,2,1,16,78,3,2188,33,0,13,13,clean
3,3,1,4,39,3,2188,56,8,10,3,clean
3,3,2,1,8,3,1692,63,10,2,0,clean
2,2,3,3,4,2,1454,67,10,1,0,clean
1,1,4,1,1,1,1700,68,10,1,0,clean
3,3,2,3,2,3,1355,49,11,4,0,clean
4,4,2,110,740,6,1700,242,63,126,2,defective
3,3,4,20,4,4,1355,263,70,74,63,defective
2,2,2,4,2,2,1692,29,0,4,2,clean
2,2,4,16,4,2,1355,22,0,3,8,clean
2,2,2,3,26,3,2188,38,0,8,1,defective
3,3,5,3,2,4,1692,41,0,5,1,clean
4,4,7,1,106,5,1520,44,0,12,10,defective
1,1,8,1,1,1,1700,44,0,0,1,clean
4,4,10,1,2,4,1355,47,0,4,1,clean
1,1,1,415,830,2,1700,279,48,415,0,defective
1,1,2,1,2,1,1355,279,48,1,1,clean
1,1,1,158,158,1,1700,100,16,158,0,clean
7,7,1,1,139,7,2188,540,118,13,6,clean
6,6,2,19,79,6,1692,589,129,12,0,clean
3,3,4,28,33,3,1454,593,128,5,7,clean
1,1,5,1,2,1,1520,593,128,1,1,clean
10,10,7,11210,169,12,1700,851,210,154,54,clean
2,2,9,3,2,2,1355,888,217,5,0,clean
4,4,1,102,50,4,2188,108,10,10,2,clean
5,5,2,1,18,6,1692,113,10,2,0,clean
3,3,3,36,14,3,1454,116,10,2,2,clean
1,1,4,9,6,1,1520,116,10,3,3,clean
6,6,6,17,17,8,1700,137,10,18,3,clean
1,1,7,16,8,1,1355,139,10,4,4,clean
3,3,1,1,13,3,1692,9,0,1,2,clean
3,3,2,14,24,4,1454,3,0,3,4,clean
1,1,1,75,75,1,1454,49,6,75,0,clean
2,2,2,20,12,3,1454,11,0,17,2,clean
1,1,3,2,2,1,1700,12,0,2,0,clean
3,3,1,2,31,3,1454,151,30,6,3,clean
1,1,2,1,2,1,1700,158,32,1,1,clean
1,1,3,25,10,1,1355,158,32,5,5,clean
1,1,1,121,22,1,1692,16,0,11,11,clean
1,1,2,1,1,1,1454,17,0,1,0,clean
1,1,1,9,6,1,2188,3,0,3,3,clean
6,6,1,32,174,6,2188,1061,245,14,14,clean
6,6,3,105,14,8,1692,1053,243,9,7,clean
2,2,5,2,2,2,1454,1054,244,1,1,clean
1,1,6,78,78,1,1520,1114,256,78,0,defective
7,7,7,10,349,7,1355,1143,261,33,16,clean
1,1,1,1,2,1,1692,45,0,1,1,clean
1,1,2,1,2,1,1454,45,0,1,1,clean
1,1,3,4,4,1,1520,47,0,4,0,defective
4,4,4,4,48,4,1355,52,0,8,3,clean
2,2,1,525,48,2,2188,350,103,11,13,clean
2,2,2,9,30,2,1692,351,102,8,7,clean
1,1,1,220,32,1,2188,25,0,22,10,clean
1,1,1,46,46,1,2188,0,0,46,0,clean
4,4,1,1,34,4,2188,2,0,7,1,clean
3,3,2,4,18,3,1692,2,0,3,2,clean
1,1,3,256,32,1,1520,2,0,16,16,clean
